DATE,CAUDAL,PP,T,PET
12-11-01,15330,30.2,28.01779938,5.034481049
13-11-01,15210,0.0,27.4294014,4.949534416
14-11-01,14890,4.4,28.13996124,4.707985878
15-11-01,14490,11.2,28.58053017,5.04352951
16-11-01,14090,0.0,28.26472473,4.532675266
17-11-01,13900,3.7,28.39868546,4.883246422
18-11-01,13860,0.4,27.98638153,5.010965824
19-11-01,13880,9.5,28.36427307,4.990156651
20-11-01,13940,4.7,28.62587547,4.87467289
21-11-01,14060,3.5,27.84895515,4.262663364
22-11-01,14270,0.5,27.47874069,5.127561569
23-11-01,14480,2.4,28.25081635,5.008174896
24-11-01,14820,16.1,28.57429886,4.954408169
25-11-01,15270,17.1,28.4290657,5.106395721
26-11-01,15700,7.9,26.94587326,5.080958843
27-11-01,15940,0.4,26.8246727,4.837021828
28-11-01,15990,7.9,26.36141586,4.86745739
29-11-01,16030,0.0,27.23300934,5.019580364
30-11-01,16180,0.0,27.44188118,5.162529945
01-12-01,16410,31.9,26.58642197,5.176035404
02-12-01,16650,12.2,25.08403969,4.222401142
03-12-01,16770,0.0,26.75753403,4.895927906
04-12-01,16770,0.6,28.32629395,5.01701355
05-12-01,16920,21.1,27.85280418,4.809272766
06-12-01,17400,4.3,26.72251701,4.865007877
07-12-01,17750,0.7,27.57558441,5.003035069
08-12-01,17950,3.5,28.37942505,4.925712109
09-12-01,18150,39.3,28.27431488,4.895795345
10-12-01,18550,0.0,27.00684738,5.148851871
11-12-01,18940,0.4,26.99251556,5.24423027
12-12-01,19210,0.3,27.82245255,5.178749561
13-12-01,19430,17.4,28.02096558,4.180429459
14-12-01,19610,7.1,27.67862701,5.03844738
15-12-01,19770,0.0,26.69183922,4.944060326
16-12-01,19810,0.0,27.71856499,4.845829487
17-12-01,19740,8.8,27.69328499,4.713043213
18-12-01,19650,11.6,27.21632385,4.891138554
19-12-01,19510,0.3,27.45276833,4.949091434
20-12-01,19290,0.0,27.67234802,5.051930428
21-12-01,19060,0.2,28.52000237,5.1109128
22-12-01,18940,14.8,28.43346024,4.915417194
23-12-01,19000,44.4,27.57389832,4.773161411
24-12-01,19240,0.0,24.47312164,4.272812843
25-12-01,19300,0.8,26.73156357,4.941774368
26-12-01,19240,5.1,27.65319061,4.965598106
27-12-01,19420,1.6,28.03936768,5.101415634
28-12-01,19930,7.5,27.666502,5.049118042
29-12-01,20350,3.7,27.56516266,5.050632954
30-12-01,20680,0.0,27.73618507,5.100449085
31-12-01,20900,18.6,28.03409576,5.171710491
01-01-02,21050,0.0,28.12234497,5.169500828
02-01-02,21170,0.2,27.81150818,5.150774002
03-01-02,21270,1.2,28.09926987,5.175236702
04-01-02,21330,0.8,27.85374641,4.173202038
05-01-02,21340,0.0,27.94114685,5.14681673
06-01-02,21250,3.3,28.56234741,5.111047268
07-01-02,21030,9.5,28.78966522,4.868722916
08-01-02,20670,0.0,28.57160568,4.941063404
09-01-02,20090,0.0,27.95953751,4.472334862
10-01-02,19330,5.3,27.73086357,4.703397751
11-01-02,18520,4.2,27.08454704,4.866402149
12-01-02,17450,0.0,27.99638557,4.953205585
13-01-02,16430,0.0,28.32059669,5.076406956
14-01-02,15760,1.6,29.00159264,4.882133007
15-01-02,15230,11.3,27.16748047,4.166594505
16-01-02,14770,19.3,27.42131042,4.816489697
17-01-02,14290,5.4,27.65550232,4.969521046
18-01-02,13690,0.0,26.77811241,4.946055889
19-01-02,13220,0.7,26.77984238,4.677054405
20-01-02,12830,94.3,27.81798935,4.962648869
21-01-02,12490,0.0,26.21942902,4.894456863
22-01-02,12290,0.2,25.85142136,4.933502197
23-01-02,12350,7.1,26.22239685,4.992683411
24-01-02,12540,0.0,26.17373848,4.962147236
25-01-02,12770,34.8,26.6105957,4.911663532
26-01-02,13070,0.1,27.08678436,4.156754494
27-01-02,13410,0.2,26.30567551,4.77615118
28-01-02,13740,0.5,26.51066589,4.935896397
29-01-02,13980,1.9,26.7125206,4.749445915
30-01-02,14550,0.5,26.47811508,5.027694225
31-01-02,15440,0.3,26.68468094,4.998488426
01-02-02,16110,0.0,26.65770531,5.01147747
02-02-02,16580,0.0,26.07465363,5.066212177
03-02-02,17240,12.1,27.54513168,5.080186844
04-02-02,18060,106.3,27.80331039,4.983732224
05-02-02,18890,16.1,27.13121033,4.948833942
06-02-02,19630,0.0,25.49853516,4.920066357
07-02-02,20150,0.0,26.56368256,4.114521027
08-02-02,20540,2.6,27.22891998,4.743959904
09-02-02,20820,4.8,26.06702805,4.843747139
10-02-02,21070,4.5,26.11319733,4.943539143
11-02-02,21290,5.0,27.07418442,5.053581715
12-02-02,21480,14.4,27.11955261,5.16473484
13-02-02,21650,0.0,27.10629272,5.189835548
14-02-02,21720,0.1,26.6546936,5.116204262
15-02-02,21770,0.0,26.8872509,4.768389225
16-02-02,21740,0.7,26.82699394,4.802727222
17-02-02,21690,0.1,25.28814507,4.935081482
18-02-02,21610,10.6,26.5373497,3.954015255
19-02-02,21450,57.8,26.84110832,5.050593376
20-02-02,21250,8.1,27.64923477,5.031470776
21-02-02,21260,0.0,25.23995781,4.942367077
22-02-02,21380,0.0,26.61878967,4.923755646
23-02-02,21530,31.9,26.68248367,4.896204948
24-02-02,21680,8.5,27.66828728,4.943109989
25-02-02,21800,0.0,27.30131149,5.006923676
26-02-02,21820,0.0,28.08838654,5.125679493
27-02-02,21780,13.3,28.75419617,5.081888676
28-02-02,21760,24.8,27.74187851,5.063846588
01-03-02,21740,19.8,26.35471344,3.789434671
02-03-02,21760,6.7,24.14264297,5.049108505
03-03-02,21730,12.1,27.12697029,5.049270153
04-03-02,21720,17.0,27.93212128,5.134950161
05-03-02,21840,0.0,25.91947556,5.016512394
06-03-02,21900,0.0,27.19502449,5.091499329
07-03-02,21950,4.4,27.08444977,5.11575079
08-03-02,21990,10.3,27.02308464,5.084443569
09-03-02,22090,4.3,26.22443962,5.081670761
10-03-02,22240,0.0,26.52509689,4.788976192
11-03-02,22330,0.6,27.59173012,4.76482439
12-03-02,22420,85.8,26.967453,3.773157358
13-03-02,22550,0.0,25.71375465,4.836509705
14-03-02,22620,0.0,25.38812637,4.770214558
15-03-02,22660,0.1,26.58897209,5.03381443
16-03-02,22690,4.9,27.51791,4.877692699
17-03-02,22720,20.3,27.69022369,4.879006386
18-03-02,22780,45.5,27.28928375,4.89400053
19-03-02,22820,10.8,26.33194733,5.033444881
20-03-02,22790,2.5,25.6984272,5.010360241
21-03-02,22720,72.5,26.61371803,4.917300701
22-03-02,22610,46.9,26.8045845,4.951762199
23-03-02,22540,60.1,26.40074921,3.860183001
24-03-02,22510,8.2,27.30114746,5.074141502
25-03-02,22480,35.2,27.67474365,4.880886078
26-03-02,22570,0.0,26.98441315,4.999575138
27-03-02,22650,15.6,27.61751175,5.057589531
28-03-02,22880,28.9,26.5074501,5.127891541
29-03-02,23060,0.0,26.36574554,5.147761345
30-03-02,23180,3.9,27.0664444,5.184995651
31-03-02,23290,6.8,27.15311623,5.022174835
01-04-02,23410,25.9,26.51612091,5.248990059
02-04-02,23590,12.9,26.03111267,5.178042412
03-04-02,23780,0.0,25.25075722,3.929249287
04-04-02,23960,0.0,25.5437088,4.984884739
05-04-02,24130,0.0,26.62855148,5.114008427
06-04-02,24280,3.3,27.61228943,5.239248753
07-04-02,24430,17.8,27.21512032,5.279444695
08-04-02,24620,3.7,25.31812477,5.337142467
09-04-02,24790,0.0,26.36358643,5.190038681
10-04-02,24910,0.0,26.95324707,4.93640089
11-04-02,25020,2.7,27.42135239,5.155676842
12-04-02,25120,30.4,27.35181046,5.192896366
13-04-02,25280,2.9,24.82638168,5.164877892
14-04-02,25410,13.6,24.96508408,4.066765308
15-04-02,25610,17.2,26.1095047,5.141654968
16-04-02,25750,0.0,26.71090698,5.107197285
17-04-02,25840,2.6,27.0667572,5.010603905
18-04-02,25930,18.3,26.9388485,5.003158092
19-04-02,26110,0.0,24.76988411,5.038150311
20-04-02,26220,0.1,26.64085388,5.108044624
21-04-02,26260,9.0,27.07375336,4.889480591
22-04-02,26290,86.7,27.02333069,4.761721611
23-04-02,26410,19.1,26.76262283,4.996274471
24-04-02,26490,42.2,26.71119499,4.962170124
25-04-02,26500,0.0,27.20786285,4.088818073
26-04-02,26510,44.1,26.90570068,4.852867126
27-04-02,26670,4.7,25.63805771,4.899199486
28-04-02,26710,0.1,26.12852478,5.057271481
29-04-02,26700,3.9,27.41732407,4.944665909
30-04-02,26700,7.6,27.32636642,5.011815548
01-05-02,26750,18.0,26.34902,4.878287792
02-05-02,26890,6.5,26.08188057,5.026002884
03-05-02,26850,5.4,26.90039063,5.007047176
04-05-02,26870,10.0,25.14431953,4.793563366
05-05-02,26900,10.3,26.63519096,4.917903423
06-05-02,26980,0.2,26.15988541,4.155881882
07-05-02,27040,0.0,26.40847397,5.002958298
08-05-02,27030,12.6,26.08520889,4.970737457
09-05-02,27020,0.4,25.83093834,4.956954002
10-05-02,27020,21.7,26.25059128,4.735835075
11-05-02,27020,0.0,25.84080505,4.902284145
12-05-02,27020,0.1,26.76890755,4.960125446
13-05-02,27000,0.1,26.87303925,4.949306011
14-05-02,26950,0.0,27.22899818,4.884397507
15-05-02,26870,7.2,26.65731049,4.842121124
16-05-02,26800,0.0,27.35316086,4.74044323
17-05-02,26720,0.2,26.88591003,4.198280334
18-05-02,26640,4.6,26.21544647,4.906850338
19-05-02,26540,0.1,26.92296791,5.046282291
20-05-02,26430,60.0,26.7537365,5.089057446
21-05-02,26340,0.0,26.36993599,4.957352638
22-05-02,26260,18.0,26.99475098,4.955376148
23-05-02,26220,0.0,25.58329391,5.007808685
24-05-02,26130,0.0,26.43515015,5.056583405
25-05-02,26070,0.1,25.99911118,4.745356083
26-05-02,25990,0.0,26.91717339,4.934371948
27-05-02,25900,5.8,27.17386055,5.031311035
28-05-02,25790,0.5,26.98486328,4.974286079
29-05-02,25700,2.9,26.0828476,4.142606258
30-05-02,25600,6.0,26.23500443,5.033770561
31-05-02,25460,0.0,26.44752121,5.062859058
01-06-02,25380,0.0,25.58351135,4.964401245
02-06-02,25300,0.0,27.15278053,5.006325245
03-06-02,25170,0.0,26.99885178,4.893481731
04-06-02,25080,0.4,27.63290024,4.667023182
05-06-02,24910,0.1,26.88166046,4.834958553
06-06-02,24830,14.6,27.45679283,4.813379765
07-06-02,24720,0.0,26.91449738,4.91254282
08-06-02,24590,0.0,27.44574165,4.949475765
09-06-02,24430,27.8,26.85537338,4.230802536
10-06-02,24250,0.0,26.37058067,4.796058178
11-06-02,24040,0.0,25.28647995,4.891448021
12-06-02,23730,0.1,26.35243607,4.955996513
13-06-02,23410,18.1,26.5440712,4.836710453
14-06-02,23150,20.0,26.18353653,4.771677494
15-06-02,22790,0.0,25.16338348,4.44551754
16-06-02,22450,0.0,23.42201805,4.596263885
17-06-02,21930,0.0,23.50071716,4.537098408
18-06-02,21340,0.0,24.61224747,4.647484779
19-06-02,20880,0.0,25.68062401,4.708557129
20-06-02,20740,0.0,25.27080727,4.149075031
21-06-02,20600,0.0,25.46179581,4.733802319
22-06-02,20220,0.0,25.91688538,4.705662727
23-06-02,19830,0.0,25.59894753,4.714623928
24-06-02,19730,0.0,25.12380028,4.531736374
25-06-02,19780,0.0,23.65607834,4.280864239
26-06-02,19800,0.0,24.35817719,4.226747513
27-06-02,19630,0.1,24.79092026,4.224368572
28-06-02,19020,0.1,25.47936821,4.474927425
29-06-02,18170,1.2,26.77578354,4.497093678
30-06-02,17210,0.0,26.87103653,4.572048664
01-07-02,16300,0.0,26.11398315,4.049826145
02-07-02,15320,0.2,26.52990341,4.473278999
03-07-02,14500,0.1,26.20247841,4.654253006
04-07-02,14040,0.1,24.26400757,4.632688046
05-07-02,14380,1.9,25.27801514,4.58222723
06-07-02,15000,0.1,26.22774124,4.578499794
07-07-02,15320,0.2,25.81551552,4.630783558
08-07-02,15320,0.1,24.33961487,4.568696499
09-07-02,15300,0.0,24.41801453,4.596592426
10-07-02,15660,0.1,25.31499863,4.64088726
11-07-02,16420,52.0,26.17841339,4.583966732
12-07-02,17270,4.6,26.10200119,4.104071617
13-07-02,17860,0.1,25.52433395,4.497504711
14-07-02,18290,0.1,25.08337975,4.279076099
15-07-02,18600,0.1,26.69417953,3.947189808
16-07-02,18840,40.5,26.56146812,4.275225639
17-07-02,19090,0.7,25.70853806,4.33281517
18-07-02,19300,0.0,24.49203491,4.332902431
19-07-02,19470,0.0,25.23517609,4.427143574
20-07-02,19530,0.0,26.29249573,4.281721592
21-07-02,19530,0.1,26.71184921,4.294882774
22-07-02,19520,51.4,27.89816284,4.219949245
23-07-02,19520,30.7,26.35308456,4.090783119
24-07-02,19530,0.0,26.13651085,4.225584984
25-07-02,19420,0.1,26.67156982,4.161617756
26-07-02,19250,0.0,26.27116394,3.959286451
27-07-02,19150,0.6,26.0713501,4.069355011
28-07-02,19050,0.0,25.57948685,4.185257912
29-07-02,18960,0.0,23.83241653,4.090977192
30-07-02,18860,0.0,25.35839272,4.151126385
31-07-02,18730,1.8,26.75527,4.203902245
01-08-02,18640,0.1,26.33607483,4.081240654
02-08-02,18580,2.0,24.1875267,4.022237778
03-08-02,18550,0.0,24.42055702,4.119065285
04-08-02,18570,0.0,25.60842896,3.97740531
05-08-02,18490,0.0,25.49723053,4.044970036
06-08-02,18330,4.9,26.44386101,4.026526451
07-08-02,18160,0.0,26.07938385,3.974990129
08-08-02,17960,0.0,26.39651108,3.938896894
09-08-02,17610,0.0,25.99164581,4.128761292
10-08-02,17160,0.0,26.8518219,4.115848064
11-08-02,16620,0.1,26.0008049,4.110450268
12-08-02,16140,0.0,26.09579849,4.067589283
13-08-02,15570,0.1,26.91455841,4.065038681
14-08-02,14960,0.1,26.59066582,4.168805599
15-08-02,14290,32.3,26.44906998,4.099939346
16-08-02,13680,0.1,26.16130447,4.148111343
17-08-02,13240,0.0,26.59733963,4.11369133
18-08-02,12660,0.1,26.95035934,4.177185535
19-08-02,12390,0.0,27.48267174,4.240619183
20-08-02,12410,0.1,26.22507286,4.226832867
21-08-02,12450,2.3,26.43368912,4.234623432
22-08-02,12510,0.0,26.44247818,4.233030319
23-08-02,12360,0.0,26.93875885,4.081184387
24-08-02,12110,0.0,26.29284286,4.105444431
25-08-02,12050,1.7,27.19748306,4.102296829
26-08-02,12090,1.6,27.58411026,4.039773941
27-08-02,11930,4.3,27.37042236,4.174759865
28-08-02,11730,0.1,26.9898262,4.101550579
29-08-02,11430,0.2,27.33282471,3.941184282
30-08-02,11040,1.1,26.751894,3.671124697
31-08-02,10780,0.1,26.2985363,3.669615269
01-09-02,10570,0.1,25.91304016,3.905041218
02-09-02,10360,0.0,25.03378487,3.959758282
03-09-02,10300,0.0,24.73042679,4.077589035
04-09-02,10390,0.0,26.01329231,4.078226566
05-09-02,10670,0.0,27.48492432,4.055067062
06-09-02,11350,6.7,28.10097504,3.951388359
07-09-02,12300,3.2,27.77285194,4.037310123
08-09-02,12630,0.0,25.52202415,3.947293043
09-09-02,12450,0.0,26.46067619,4.026658535
10-09-02,11890,0.0,27.45002747,4.003618717
11-09-02,11280,0.0,27.44708633,4.020365238
12-09-02,10820,7.1,27.53946686,3.996255159
13-09-02,10470,1.0,27.46511841,4.017482281
14-09-02,10250,7.1,27.6831913,3.963483572
15-09-02,9976,3.5,28.20536423,4.052052498
16-09-02,9565,2.5,28.31874084,4.97441721
17-09-02,9111,1.7,27.55412865,4.144816875
18-09-02,8772,0.7,25.75259399,4.126411915
19-09-02,8515,0.0,27.82641029,4.102882862
20-09-02,8195,0.0,27.85302544,4.13405323
21-09-02,7956,0.0,28.34409142,4.106119633
22-09-02,7824,0.0,28.41080856,4.163083553
23-09-02,7735,0.2,28.52665329,4.046695232
24-09-02,7674,16.4,28.66650391,4.143314838
25-09-02,7605,0.1,27.04226685,4.16199255
26-09-02,7580,14.9,26.92835617,4.198215961
27-09-02,7580,0.0,26.32498169,4.193422794
28-09-02,7493,2.2,27.16456604,4.079555511
29-09-02,7247,0.2,26.20908546,4.165119648
30-09-02,7019,13.1,27.66585922,4.17510128
01-10-02,7154,0.0,27.0452919,4.165097713
02-10-02,7400,0.3,27.82648849,4.216318607
03-10-02,7494,0.0,27.75304222,4.22298336
04-10-02,7452,1.8,27.49510384,3.992080688
05-10-02,7430,0.0,28.0879097,4.003978729
06-10-02,7457,6.8,28.44797516,4.02676487
07-10-02,7465,4.7,28.14104462,4.118195534
08-10-02,7480,1.7,27.21641922,4.252513409
09-10-02,7486,0.0,26.1521225,3.942773819
10-10-02,7642,0.1,27.00595474,4.31453371
11-10-02,7786,15.0,27.7815609,4.287419796
12-10-02,7736,0.0,26.74348831,4.391291142
13-10-02,7962,2.3,26.67953491,4.428843975
14-10-02,8529,27.6,28.21018219,4.430831432
15-10-02,9112,0.4,27.14778137,4.351056099
16-10-02,9503,1.7,27.78134727,4.326538086
17-10-02,9778,0.2,25.23683739,4.436313152
18-10-02,9712,7.5,26.47452736,4.437878609
19-10-02,9581,0.0,26.83412933,4.547851563
20-10-02,9705,8.5,27.38998795,3.794998407
21-10-02,10490,4.9,27.21788788,4.467871666
22-10-02,11410,0.4,26.60662079,4.174258232
23-10-02,11910,3.6,26.57543182,4.03740406
24-10-02,11930,0.1,27.7310524,4.106651306
25-10-02,11840,19.1,27.27755737,4.421629429
26-10-02,12020,0.0,26.56861877,4.467734814
27-10-02,12370,19.1,27.28626442,4.414746284
28-10-02,12770,5.7,27.88056183,4.529729366
29-10-02,12870,8.3,27.64634323,4.596096516
30-10-02,12810,0.8,26.90130997,4.593306541
31-10-02,12850,13.8,26.64582443,3.91518116
01-11-02,13240,0.2,25.89011383,4.658705711
02-11-02,13960,0.0,26.82276535,4.649278641
03-11-02,14450,5.1,27.5901947,4.477840424
04-11-02,14630,31.5,27.36667633,4.477244854
05-11-02,14750,44.4,26.92522049,4.424804688
06-11-02,15260,0.0,25.08975792,4.402552128
07-11-02,15640,0.2,25.19464111,4.381786346
08-11-02,15800,0.0,26.92198181,4.553944111
09-11-02,16000,7.9,27.78535461,4.637897015
10-11-02,16330,0.0,27.13340378,4.699913979
11-11-02,16710,0.7,27.04831314,4.045717239
12-11-02,16930,30.7,27.01550674,4.754126549
13-11-02,17110,0.0,26.1710968,4.774950504
14-11-02,17490,4.9,27.38337135,4.783378601
15-11-02,17840,10.5,27.23455048,4.884501457
16-11-02,18070,0.1,26.71487808,4.731696129
17-11-02,18210,1.7,27.43209267,4.740792274
18-11-02,18330,2.4,28.10717773,4.793281555
19-11-02,18500,12.6,27.48883247,4.739808559
20-11-02,18670,6.4,27.89503479,4.519826889
21-11-02,18820,4.0,27.67475319,4.671953678
22-11-02,18960,14.9,26.5653038,4.071072578
23-11-02,18990,0.0,27.53398895,4.73064518
24-11-02,19000,0.0,27.46553993,4.78458643
25-11-02,19010,9.4,28.09325027,4.687277317
26-11-02,19100,0.4,27.40994835,4.665743351
27-11-02,19200,0.4,27.77968979,4.623296738
28-11-02,19270,0.2,26.98511124,4.844621658
29-11-02,19260,6.5,27.81871033,4.925379753
30-11-02,19150,10.8,28.26948166,4.902880669
01-12-02,18950,20.4,28.23794365,4.888809204
02-12-02,18810,0.8,27.5806675,4.706400394
03-12-02,18670,7.0,27.49909019,3.998333454
04-12-02,18570,32.7,27.46491051,4.850170135
05-12-02,18550,0.2,26.73575592,4.728615284
06-12-02,18630,0.0,27.36176872,4.746489525
07-12-02,18690,0.0,28.24282837,4.890900135
08-12-02,18690,0.0,28.41222191,4.931567192
09-12-02,18670,0.0,28.61623573,5.013133049
10-12-02,18570,18.0,28.03464127,4.89157629
11-12-02,18470,2.1,27.8380928,4.442642212
12-12-02,18440,0.0,27.44817924,4.618980885
13-12-02,18440,9.0,26.92160034,4.879643917
14-12-02,18380,7.3,27.4523983,3.906684637
15-12-02,18130,1.3,27.78045654,5.043500423
16-12-02,17660,4.2,27.50854492,4.975459576
17-12-02,17080,3.1,24.81904411,4.988422394
18-12-02,16560,0.0,26.61418533,5.121504784
19-12-02,16350,25.2,27.22500229,5.182663441
20-12-02,16590,17.6,27.70993423,5.050943375
21-12-02,17040,0.8,26.05358124,4.74301672
22-12-02,17470,4.0,26.71323013,4.942052364
23-12-02,17780,14.0,27.58475494,5.033432007
24-12-02,18020,5.5,27.78214073,5.082988262
25-12-02,18230,5.2,27.04257202,3.911870003
26-12-02,18440,3.8,27.16420746,5.119183064
27-12-02,18630,1.4,26.92703629,5.277974129
28-12-02,18800,0.0,27.06961632,5.154435635
29-12-02,18950,0.0,27.62765884,5.271728516
30-12-02,19060,4.0,28.04909515,5.171327114
31-12-02,19200,0.0,27.39155579,5.17256546
01-01-03,19340,0.0,27.5121212,4.996682644
02-01-03,19400,8.6,27.76823425,4.90508604
03-01-03,19410,0.1,28.12293625,4.930363178
04-01-03,19290,14.7,27.58937073,5.080072403
05-01-03,19080,0.0,27.72404099,4.887595177
06-01-03,18710,70.8,27.60630608,4.022723198
07-01-03,18250,0.0,27.07178116,4.924610615
08-01-03,17840,55.4,28.18881226,4.681954384
09-01-03,17040,0.5,27.59680939,4.938621044
10-01-03,16690,6.6,26.85620117,4.933389187
11-01-03,16580,39.9,27.90259743,5.1375103
12-01-03,16670,7.8,27.89694595,5.23444128
13-01-03,16700,1.0,27.59054565,5.112335205
14-01-03,16880,0.0,27.93374634,5.06994772
15-01-03,17200,0.2,28.14869881,4.684437752
16-01-03,17340,8.3,27.31331062,4.997843266
17-01-03,17220,0.0,27.11860657,4.067873955
18-01-03,16900,0.0,28.19332123,5.072332859
19-01-03,16750,0.4,28.1971283,5.140787601
20-01-03,16780,0.5,27.27109528,4.941949368
21-01-03,16730,0.0,27.62651825,4.956701756
22-01-03,16470,0.0,28.2515583,5.035791874
23-01-03,16160,0.0,28.9232235,5.031454086
24-01-03,15970,5.5,27.77719879,4.772729874
25-01-03,15760,2.2,26.56248856,4.870250702
26-01-03,15400,16.2,26.67897034,5.051282406
27-01-03,14810,9.1,27.66901016,5.117306709
28-01-03,14300,0.8,28.03163528,4.145254135
29-01-03,13860,7.4,27.34926987,5.1580863
30-01-03,13660,1.2,27.09886551,5.245410919
31-01-03,13570,10.0,27.44841766,4.952400208
01-02-03,13490,4.5,26.56202126,4.862760544
02-02-03,13640,27.8,27.28057289,5.013033867
03-02-03,14470,0.0,26.83559799,5.132738113
04-02-03,15330,26.1,26.88550568,5.153664589
05-02-03,15940,0.4,27.79739952,5.100432396
06-02-03,16230,4.7,26.96988297,5.034626484
07-02-03,16670,36.5,26.65636063,4.843715668
08-02-03,17130,8.0,26.57299423,4.129386425
09-02-03,17500,0.0,26.59826469,4.801071167
10-02-03,17770,0.0,27.2852211,4.842924118
11-02-03,17990,0.1,27.08050537,4.83795023
12-02-03,18230,7.2,27.19991684,4.945322037
13-02-03,18520,4.1,27.29779243,5.018391132
14-02-03,18750,0.6,27.97646141,4.940766811
15-02-03,18920,1.0,27.28785706,4.79456377
16-02-03,19030,0.0,27.87792969,4.799952984
17-02-03,19130,0.0,27.73478127,4.969594955
18-02-03,19200,10.5,27.71027374,5.072672367
19-02-03,19230,51.5,27.3472271,4.000099659
20-02-03,19170,0.7,27.57310104,5.050793171
21-02-03,18950,8.3,26.45711517,5.048505783
22-02-03,18360,16.8,25.32910538,5.062554359
23-02-03,17830,70.2,26.41194153,5.063383102
24-02-03,17490,0.6,27.45046616,5.082562447
25-02-03,17400,0.1,26.94478607,5.104756355
26-02-03,17250,1.0,27.7130909,4.932520866
27-02-03,17060,28.7,27.49431229,5.017461777
28-02-03,17070,0.1,27.40379524,5.072594643
01-03-03,17170,0.0,26.4153595,4.894293785
02-03-03,17320,62.6,26.62454033,4.111326218
03-03-03,17660,0.4,26.77224922,4.819030762
04-03-03,18150,14.6,25.71060562,5.00896883
05-03-03,18550,0.0,26.0826683,4.900150776
06-03-03,18820,1.5,26.22089767,4.805860043
07-03-03,18960,0.0,26.03129578,4.891029835
08-03-03,19130,0.0,26.36736107,4.901954651
09-03-03,19320,0.0,26.1118927,4.710806847
10-03-03,19500,3.5,26.64519501,4.601810932
11-03-03,19690,0.0,27.44361877,4.88457346
12-03-03,19830,9.1,25.33852386,4.965284348
13-03-03,19920,29.9,27.19369316,4.024671078
14-03-03,20000,27.1,27.1734581,5.027008057
15-03-03,20020,1.0,27.48676872,4.918921947
16-03-03,20010,2.3,27.1468544,5.126748562
17-03-03,20000,0.0,27.03731155,4.969544888
18-03-03,20040,38.8,26.06485558,5.031507015
19-03-03,20060,0.0,26.76930618,4.833739758
20-03-03,20100,16.6,26.91500473,4.506112576
21-03-03,20170,0.9,27.14405251,4.723561287
22-03-03,20220,0.0,25.79217529,4.96573019
23-03-03,20220,0.0,26.5839138,5.10188055
24-03-03,20120,1.3,26.9188652,3.976120472
25-03-03,20030,0.2,26.4344101,4.977187157
26-03-03,20000,0.0,26.86610413,5.008724213
27-03-03,20010,0.0,26.49012375,4.996656418
28-03-03,20020,0.9,27.07350731,4.826257229
29-03-03,20020,1.6,26.63606262,4.951909065
30-03-03,20020,23.2,26.96123123,5.002038479
31-03-03,20020,51.4,27.31662369,4.886436462
01-04-03,19990,0.0,27.41976929,5.024435043
02-04-03,19880,3.1,25.97324181,5.003783703
03-04-03,19790,14.4,27.10424805,4.922108173
04-04-03,19760,10.6,26.22597313,3.872141123
05-04-03,19610,18.2,27.15020561,4.880702019
06-04-03,19510,7.0,27.26360321,4.948016644
07-04-03,19420,9.2,26.46714401,4.985274792
08-04-03,19310,1.5,27.2700882,4.856551647
09-04-03,19250,14.1,27.57850266,4.887188911
10-04-03,19250,0.3,27.3656311,4.935510635
11-04-03,19400,3.5,26.42209625,4.839343071
12-04-03,19520,0.2,25.43026352,4.929900646
13-04-03,19640,0.0,25.21866226,4.974637032
14-04-03,19760,1.6,25.97422409,4.872107029
15-04-03,19930,0.1,26.9040451,4.011002541
16-04-03,20150,6.3,27.17437363,4.975812435
17-04-03,20330,0.4,27.69296265,4.903404236
18-04-03,20480,37.0,27.84732819,5.067533493
19-04-03,20500,2.9,28.12897491,5.014165878
20-04-03,20490,0.1,25.11953163,5.026691437
21-04-03,20330,24.1,25.85567093,5.009001732
22-04-03,20090,0.1,25.95528221,4.958155632
23-04-03,19930,23.2,26.43229294,5.000734806
24-04-03,19700,2.3,26.50143814,4.998702049
25-04-03,19750,13.7,26.70797729,4.960550785
26-04-03,20000,0.0,26.70589638,4.905074596
27-04-03,20230,0.0,26.65406609,4.023637295
28-04-03,20470,0.0,26.29573441,4.980374813
29-04-03,20710,55.7,27.56006241,4.945253849
30-04-03,20950,53.1,27.00946045,4.939583778
01-05-03,21120,17.1,26.81111717,4.75644207
02-05-03,21270,0.0,27.09984589,5.042495251
03-05-03,21370,0.1,27.16601181,4.881600857
04-05-03,21480,35.0,26.4699707,4.957377434
05-05-03,21550,6.3,26.88832474,4.870354176
06-05-03,21730,0.0,24.99283409,4.565021038
07-05-03,21850,0.0,23.66140175,4.730024338
08-05-03,21890,3.6,24.42247391,4.034511566
09-05-03,21900,0.2,24.98932648,4.778635979
10-05-03,21950,9.3,25.69242096,4.750122547
11-05-03,22040,1.2,25.50274849,4.867712021
12-05-03,22130,0.5,26.09259415,5.00865078
13-05-03,22200,2.4,26.20068741,4.983772278
14-05-03,22240,0.0,26.76375198,4.906141758
15-05-03,22240,5.0,26.23859787,5.005297661
16-05-03,22240,10.4,26.03929901,4.656822681
17-05-03,22270,0.0,25.46273041,4.886682034
18-05-03,22320,5.8,26.69470978,4.935680389
19-05-03,22350,0.9,27.15297699,4.088345051
20-05-03,22360,0.1,26.87071037,4.962078571
21-05-03,22410,0.1,26.14978027,4.772764683
22-05-03,22430,2.2,27.36766624,4.739312172
23-05-03,22430,0.0,25.7097187,4.837020397
24-05-03,22430,1.3,26.68796539,5.032057285
